Date,Co2,Ordinal_date,Detrended_co2
1958-03-29,316.19,1,1.6140989192706456
1958-04-05,317.31,8,2.719392122440979
1958-04-12,317.69,15,3.0846757824633073
1958-04-19,317.58,22,2.95994989933763
1958-04-26,316.48,29,1.8452144730640043
1958-05-03,316.95,36,2.3004695036423186
1958-05-17,317.56,50,2.880950935355088
1958-05-24,317.99,57,3.2961773364894498
1958-07-05,315.85,99,1.0673353371879557
1958-07-12,315.85,106,1.0524949362863936
1958-07-19,315.46,113,0.647644992236792
1958-07-26,315.59,120,0.7627855050392327
1958-08-02,315.64,127,0.7979164746937499
1958-08-09,315.1,134,0.24303790120023905
1958-08-16,315.09,141,0.2181497845587046
1958-08-30,314.14,155,-0.7616550781682463
1958-09-06,313.54,162,-1.3765718242536877
1958-11-08,313.05,225,-2.001251980682639
1958-11-15,313.26,232,-1.806264158248041
1958-11-22,313.57,239,-1.5112858789614165
1958-11-29,314.01,246,-1.086317142822793
1958-12-06,314.56,253,-0.5513579498321519
1958-12-13,314.41,260,-0.716408299989439
1958-12-20,314.77,267,-0.37146819329484515
1958-12-27,315.21,274,0.05346237025185019
1959-01-03,315.24,281,0.06838339065052423
1959-01-10,315.5,288,0.3132948679012202
1959-01-17,315.69,295,0.4881968020039267
1959-01-24,315.86,302,0.6430891929586551
1959-01-31,315.42,309,0.18797204076537355
1959-02-14,316.94,323,1.6777091069348558
1959-02-21,316.61,330,1.332563325297599
1959-02-28,316.62,337,1.3274080005123778
1959-03-07,316.81,344,1.5022431325791104
1959-03-21,316.73,358,1.3918847672687207
1959-03-28,316.71,365,1.3566912698914848
1959-04-04,317.72,372,2.351488229366339
1959-04-11,317.12,379,1.7362756456931265
1959-04-18,317.64,386,2.2410535188719223
1959-04-25,318.32,393,2.9058218489027468
1959-05-02,318.27,400,2.8405806357856136
1959-05-09,318.78,407,3.3353298795204296
1959-05-16,318.05,414,2.590069580107354
1959-05-23,318.43,421,2.9547997375462387
1959-06-06,318.53,435,3.0242314229799376
1959-06-13,318.14,442,2.6189329509749086
1959-06-20,317.88,449,2.343624935821822
1959-06-27,317.76,456,2.2083073775206685
1959-07-04,316.86,463,1.292980276071603
1959-07-11,316.83,470,1.2476436314745456
1959-07-18,316.45,477,0.8522974437294693
1959-07-25,316.16,484,0.5469417128364853
1959-08-01,315.62,491,-0.008423561204551788
1959-08-08,314.91,498,-0.7337983783935442
1959-08-22,315.0,512,-0.6745766422155839
1959-08-29,314.15,519,-1.5399800888486084
1959-09-05,314.45,526,-1.255393078629595
1959-09-12,313.93,533,-1.7908156115585712
1959-09-19,313.57,540,-2.1662476876355186
1959-09-26,313.54,547,-2.211689306860478
1959-10-03,313.04,554,-2.7271404692334045
1959-10-10,313.15,561,-2.6326011747543703
1959-10-17,313.43,568,-2.3680714234232596
1959-10-24,313.46,575,-2.353551215240202
1959-10-31,314.12,582,-1.7090405502050885
1959-11-07,314.42,589,-1.4245394283179849
1959-11-14,314.88,596,-0.9800478495789093
1959-11-21,315.2,603,-0.6755658139877596
1959-11-28,315.11,610,-0.7810933215446312
1959-12-05,315.06,617,-0.8466303722494786
1959-12-12,315.64,624,-0.28217696610238363
1959-12-19,315.86,631,-0.07773310310318493
1959-12-26,315.77,638,-0.18329878325204163
1960-01-02,315.72,645,-0.2488740065488173
1960-01-09,316.4,652,0.41554122700631524
1960-01-16,316.73,659,0.7299469174135425
1960-01-23,316.57,666,0.5543430646727643
1960-01-30,316.68,673,0.6487296687839716
1960-02-06,316.61,680,0.5631067297472327
1960-02-13,316.98,687,0.9174742475624384
1960-02-20,317.42,694,1.341832222229698
1960-02-27,317.0,701,0.9061806537489474
1960-03-05,316.96,708,0.8505195421201961
1960-03-12,317.76,715,1.6348488873434803
1960-03-19,318.07,722,1.9291686894187592
1960-03-26,317.77,729,1.6134789483459713
1960-04-02,318.61,736,2.437779664125287
1960-04-09,319.34,743,3.152070836756593
1960-04-16,319.01,750,2.8063524662399004
1960-04-23,319.03,757,2.8106245525752342
1960-04-30,319.77,764,3.534887095762599
1960-05-07,319.96,771,3.7091400958019562
1960-05-14,319.82,778,3.553383552693333
1960-05-21,320.04,785,3.7576174664367272
1960-05-28,320.06,792,3.7618418370320796
1960-06-04,319.46,799,3.146056664479431
1960-06-11,320.08,806,3.750261948778814
1960-06-18,319.42,813,3.0744576899302842
1960-06-25,319.09,820,2.7286438879336288
1960-07-02,318.18,827,1.8028205427891066
1960-07-09,318.64,834,2.246987654496536
1960-07-16,318.41,841,2.001145223056028
1960-07-23,317.91,848,1.4852932484674852
1960-07-30,317.33,855,0.8894317307309052
1960-08-06,316.62,862,0.16356066984639028
1960-08-13,316.7,869,0.2276800658138427
1960-08-20,315.1,876,-1.3882100813666511
1960-08-27,314.78,883,-1.7241097716951685
1960-09-03,314.72,890,-1.8000190051715776
1960-09-10,314.58,897,-1.9559377817961376
1960-09-17,314.28,904,-2.2718661015686052
1960-09-24,313.33,911,-3.2378039644890464
1960-10-01,313.66,918,-2.9237513705574543
1960-10-08,313.32,925,-3.279708319773931
1960-10-15,313.92,932,-2.69567481213835
1960-10-22,314.21,939,-2.421650847650824
1960-10-29,314.29,946,-2.35763642631116
1960-11-05,314.5,953,-2.1636315481196107
1960-11-12,315.1,960,-1.5796362130759576
1960-11-19,315.1,967,-1.5956504211803235
1960-11-26,315.41,974,-1.3016741724327403
1960-12-03,315.84,981,-0.8877074668331488
1960-12-10,316.07,988,-0.6737503043814854
1960-12-17,316.21,995,-0.5498026850778501
1960-12-24,316.4,1002,-0.3758646089221429
1960-12-31,316.67,1009,-0.12193607591450473
1961-01-07,316.73,1016,-0.07801708605484237
1961-01-14,317.02,1023,0.1958923606568419
1961-01-21,317.03,1030,0.18979226422050033
1961-01-28,317.01,1037,0.1536826246362466
1961-02-04,317.06,1044,0.18756344190398977
1961-02-11,317.75,1051,0.861434716023723
1961-02-18,317.94,1058,1.03529644699546
1961-02-25,318.0,1065,1.0791486348192052
1961-03-04,318.04,1072,1.1029912794949723
1961-03-11,318.51,1079,1.55682438102275
1961-03-18,318.92,1086,1.9506479394025291
1961-03-25,318.71,1093,1.7244619546343074
1961-04-01,319.41,1100,2.4082664267181144
1961-04-08,319.55,1107,2.532061355653923
1961-04-15,318.9,1114,1.8658467414417146
1961-04-22,319.74,1121,2.689622584081576
1961-04-29,319.67,1128,2.603388883573416
1961-05-06,320.67,1135,3.587145639917253
1961-05-13,320.46,1142,3.3608928531130573
1961-05-20,320.61,1149,3.4946305231609927
1961-05-27,320.36,1156,3.2283586500608408
1961-06-03,320.09,1163,2.942077233812711
1961-06-10,320.02,1170,2.855786274416573
1961-06-17,319.62,1177,2.439485771872512
1961-06-24,319.49,1184,2.2931757261804364
1961-07-01,319.26,1191,2.0468561373403418
1961-07-08,319.07,1198,1.8405270053522713
1961-07-15,318.49,1205,1.2441883302162182
1961-07-22,317.16,1212,-0.10215988806783116
1961-07-29,317.97,1219,0.6914823505001664
1961-08-05,317.91,1226,0.6151150459201062
1961-08-12,317.33,1233,0.018738198192068012
1961-08-19,316.76,1240,-0.5676481926839188
1961-08-26,315.26,1247,-2.0840441267079655
1961-09-02,315.28,1254,-2.08044960387997
1961-09-09,314.97,1261,-2.4068646241998977
1961-09-16,314.53,1268,-2.863289187667931
1961-09-23,315.06,1275,-2.3497232942838764
1961-09-30,315.61,1282,-1.8161669440478363
1961-10-07,314.97,1289,-2.47262013695979
1961-10-14,315.43,1296,-2.0290828730197177
1961-10-21,315.48,1303,-1.9955551522276664
1961-10-28,315.72,1310,-1.772036974583557
1961-11-04,315.82,1317,-1.6885283400874869
1961-11-11,315.7,1324,-1.8250292487393835
1961-11-18,316.21,1331,-1.331539700539281
1961-11-25,316.55,1338,-1.008059695487134
1961-12-02,316.52,1345,-1.0545892335830445
1961-12-09,317.02,1352,-0.5711283148269217
1961-12-16,316.94,1359,-0.6676769392187225
1961-12-23,317.18,1366,-0.44423510675858324
1961-12-30,317.46,1373,-0.1808028174464198
1962-01-06,317.99,1380,0.3326199287178042
1962-01-13,318.12,1387,0.446033131733941
1962-01-20,318.07,1394,0.3794367916021315
1962-01-27,317.78,1401,0.07283090832231665
1962-02-03,318.08,1408,0.3562154818945942
1962-02-10,318.35,1415,0.6095905123188459
1962-02-17,318.92,1422,1.1629559995950558
1962-02-24,319.38,1429,1.6063119437233127
1962-03-03,319.28,1436,1.489658344703514
1962-03-10,319.46,1443,1.6529952025358057
1962-03-17,319.95,1450,2.1263225172201032
1962-03-24,319.78,1457,1.9396402887563227
1962-03-31,320.27,1464,2.4129485171446277
1962-04-07,320.26,1471,2.3862472023849364
1962-04-14,321.03,1478,3.1395363444772784
1962-04-21,320.78,1485,2.8728159434215854
1962-04-28,320.36,1492,2.436085999217937
1962-05-05,320.89,1499,2.949346511866281
1962-05-12,320.78,1506,2.8225974813665857
1962-05-19,321.05,1513,3.075838907719003
1962-05-26,321.16,1520,3.1690707909233993
1962-06-02,320.91,1527,2.9022931309797286
1962-06-09,320.87,1534,2.845505927888098
1962-06-16,320.52,1541,2.478709181648526
1962-06-23,320.15,1548,2.0919028922609186
1962-06-30,320.23,1555,2.155087059725304
1962-07-07,320.1,1562,2.008261684041713
1962-07-14,319.95,1569,1.8414267652101444
1962-07-21,319.01,1576,0.8845823032305589
1962-07-28,318.75,1583,0.6077282981030407
1962-08-04,318.68,1590,0.5208647498275241
1962-08-11,317.24,1597,-0.9360083415959934
1962-08-18,317.48,1604,-0.7128909761675004
1962-09-15,316.65,1632,-1.6105169459335116
1962-09-22,315.72,1639,-2.557447296244959
1962-09-29,315.92,1646,-2.3743871897044073
1962-10-06,315.1,1653,-3.2113366263118337
1962-10-13,315.4,1660,-2.9282956060673655
1962-10-20,315.72,1667,-2.6252641289707412
1962-10-27,315.78,1674,-2.582242195022218
1962-11-03,315.94,1681,-2.439229804221611
1962-11-10,316.49,1688,-1.9062269565689576
1962-11-17,316.92,1695,-1.4932336520643616
1962-11-24,317.08,1702,-1.3502498907078007
1962-12-01,317.19,1709,-1.2572756724991336
1962-12-08,317.31,1716,-1.154310997438472
1962-12-15,317.66,1723,-0.8213558655258453
1962-12-22,318.18,1730,-0.31841027676119893
1963-01-05,318.54,1744,0.007452271324154935
1963-01-12,318.73,1751,0.18036923064482835
1963-01-19,318.9,1758,0.3332766468174668
1963-01-26,318.82,1765,0.2361745198422227
1963-02-02,318.77,1772,0.16906284971889818
1963-02-09,318.95,1779,0.3319416364476524
1963-02-23,319.37,1793,0.7176705804611174
1963-03-02,319.35,1800,0.6805207377458942
1963-03-09,319.7,1807,1.0133613518826223
1963-03-16,319.8,1814,1.096192422871411
1963-03-23,320.34,1821,1.6190139507121444
1963-03-30,320.29,1828,1.5518259354049633
1963-04-06,320.38,1835,1.6246283769497154
1963-04-13,320.96,1842,2.1874212753464803
1963-04-20,322.05,1849,3.2602046305953536
1963-04-27,321.92,1856,3.1129784426962033
1963-05-11,321.97,1870,3.128497437453859
1963-05-18,322.28,1877,3.421242620110661
1963-05-25,322.27,1884,3.39397825961953
1963-06-01,322.32,1891,3.426704355980405
1963-06-08,322.09,1898,3.179420909193311
1963-06-15,321.83,1905,2.9021279192581915
1963-06-22,320.88,1912,1.9348253861751346
1963-06-29,320.49,1919,1.5275133099440268
1963-07-06,320.12,1926,1.1401916905649614
1963-07-13,319.82,1933,0.8228605280378929
1963-07-20,319.56,1940,0.5455198223628486
1963-07-27,319.06,1947,0.028169573539798876
1963-08-03,318.6,1954,-0.44919021843122664
1963-08-10,318.27,1961,-0.7965595535503098
1963-08-17,317.73,1968,-1.353938431817312
1963-08-24,317.12,1975,-1.9813268532323036
1963-08-31,316.44,1982,-2.6787248177953416
1963-09-07,316.81,1989,-2.3261323255063076
1963-09-14,315.99,1996,-3.1635493763653244
1963-09-21,316.03,2003,-3.140975970372324
1963-09-28,315.93,2010,-3.258412107527249
1963-10-05,316.28,2017,-2.925857787830239
1963-10-12,315.65,2024,-3.5733130112811864
1963-10-19,316.14,2031,-3.1007777778801255
1963-10-26,316.36,2038,-2.898252087626986
1963-11-02,316.63,2045,-2.645735940521945
1963-11-09,316.83,2052,-2.4632293365648366
1963-11-16,317.13,2059,-2.1807322757557586
1963-11-30,317.56,2073,-1.7857667835814937
1963-12-07,318.07,2080,-1.2932983522163681
1963-12-14,318.27,2087,-1.1108394639992412
1963-12-21,318.59,2094,-0.8083901189301059
1963-12-28,318.74,2101,-0.675950317008926
1964-01-04,319.04,2108,-0.3935200582357652
1964-01-11,319.49,2115,0.03890065738937665
1964-01-18,319.88,2122,0.4113118298665768
1964-05-30,322.07,2255,2.2653109088149677
1964-06-06,322.06,2262,2.2375312183323217
1964-06-27,321.57,2283,1.6941348879964835
1964-07-04,321.14,2290,1.2463170249218933
1964-07-11,319.95,2297,0.03848961869937284
1964-07-18,320.28,2304,0.35065266932878103
1964-07-25,320.02,2311,0.07280617681021795
1964-08-01,319.14,2318,-0.8250498588562891
1964-08-15,318.61,2332,-1.3907905596333308
1964-08-22,318.23,2339,-1.7886752247438835
1964-08-29,318.11,2346,-1.9265694330023848
1964-09-05,317.48,2353,-2.5744731844088733
1964-09-12,316.57,2360,-3.5023864789633876
1964-09-19,315.59,2367,-4.500309316665891
1964-09-26,317.01,2374,-3.0982416975163574
1964-10-03,316.93,2381,-3.1961836215147628
1964-10-10,316.51,2388,-3.63413508866131
1964-10-17,316.86,2395,-3.302096098955701
1964-10-24,317.05,2402,-3.1300666523981704
1964-10-31,317.65,2409,-2.548046748988611
1964-11-07,317.77,2416,-2.446036388727009
1964-11-14,317.65,2423,-2.5840355716134127
1964-11-21,317.52,2430,-2.7320442976478034
1964-11-28,318.11,2437,-2.160062566830163
1964-12-05,318.42,2444,-1.8680903791605488
1964-12-12,318.58,2451,-1.726127734638908
1964-12-19,318.93,2458,-1.3941746332652656
1964-12-26,318.91,2465,-1.4322310750395673
1965-01-02,319.08,2472,-1.2802970599619812
1965-01-09,319.17,2479,-1.2083725880322618
1965-01-16,319.16,2486,-1.2364576592505614
1965-01-23,319.79,2493,-0.6245522736168709
1965-01-30,320.12,2500,-0.31265643113118813
1965-02-06,320.2,2507,-0.2507701317935016
1965-02-13,320.16,2514,-0.30889337560375907
1965-02-20,320.7,2521,0.21297383743797127
1965-02-27,320.89,2528,0.3848315073316826
1965-03-06,321.07,2535,0.5466796340774636
1965-03-13,320.98,2542,0.43851821767526644
1965-03-20,320.49,2549,-0.06965274187501791
1965-03-27,321.4,2556,0.8221667554267356
1965-04-03,321.95,2563,1.353976709580536
1965-04-10,322.27,2570,1.6557771205863219
1965-04-17,322.17,2577,1.5375679884441524
1965-04-24,321.86,2584,1.2093493131540072
1965-05-01,322.46,2591,1.791121094715777
1965-05-08,322.22,2598,1.5328833331296892
1965-05-15,321.94,2605,1.234636028395471
1965-05-22,321.69,2612,0.9663791805133428
1965-05-29,322.26,2619,1.5181127894832116
1965-06-05,321.87,2626,1.1098368553051046
1965-06-12,321.77,2633,0.9915513779789649
1965-06-19,321.77,2640,0.9732563575048516
1965-06-26,321.99,2647,1.1749517938827694
1965-07-03,321.97,2654,1.1366376871126818
1965-07-10,321.85,2661,0.9983140371945751
1965-07-17,321.76,2668,0.8899808441284449
1965-07-24,320.47,2675,-0.4183618920855565
1965-07-31,319.49,2682,-1.4167141714476088
1965-08-07,319.47,2689,-1.4550759939576778
1965-08-14,318.02,2696,-2.92344735961575
1965-08-21,318.82,2703,-2.1418282684217615
1965-08-28,318.73,2710,-2.2502187203757558
1965-09-04,318.39,2717,-2.6086187154777463
1965-09-11,318.05,2724,-2.967028253727733
1965-09-18,318.26,2731,-2.7754473351257616
1965-09-25,316.85,2738,-4.203875959671677
1965-10-02,316.6,2745,-4.472314127365621
1965-10-09,317.26,2752,-3.83076183820765
1965-10-16,317.86,2759,-3.2492190921975634
1965-10-23,317.56,2766,-3.5676858893355075
1965-10-30,317.63,2773,-3.516162229621443
1965-11-06,318.3,2780,-2.8646481130553525
1965-11-13,319.26,2787,-1.9231435396372376
1965-11-20,318.99,2794,-2.211648509367137
1965-11-27,319.17,2801,-2.0501630222450444
1965-12-04,319.09,2808,-2.148687078270939
1965-12-11,319.37,2815,-1.887220677444759
1965-12-18,319.39,2822,-1.8857638197666802
1965-12-25,319.7,2829,-1.5943165052365202
1966-01-01,319.69,2836,-1.6228787338543498
1966-01-08,320.49,2843,-0.8414505056201733
1966-01-15,320.63,2850,-0.7200318205340182
1966-01-22,321.09,2857,-0.27862267859580925
1966-01-29,321.16,2864,-0.22722307980558298
1966-02-05,321.26,2871,-0.1458330241633803
1966-02-12,321.75,2878,0.3255474883308125
1966-02-19,321.67,2885,0.22691845767707264
1966-02-26,321.8,2892,0.33827988387531605
1966-03-05,322.1,2899,0.6196317669255791
1966-03-12,322.14,2906,0.6409741068277981
1966-03-19,322.57,2913,1.052306903582064
1966-03-26,322.86,2920,1.3236301571883473
1966-04-02,323.55,2927,1.9949438676466116
1966-04-09,323.62,2934,2.046248034956932
1966-04-16,323.88,2941,2.28754265911914
1966-04-23,323.91,2948,2.298827740133504
1966-04-30,323.53,2955,1.900103277999733
1966-05-07,324.0,2962,2.3513692727181024
1966-05-14,324.1,2969,2.432625724288471
1966-05-21,323.72,2976,2.0338726327108247
1966-05-28,324.31,2983,2.605109997985153
1966-06-04,324.02,2990,2.2963378201114892
1966-06-11,323.88,2997,2.1375560990899203
1966-06-18,323.75,3004,1.988764834920289
1966-06-25,323.32,3011,1.5399640276027071
1966-07-02,322.82,3018,1.0211536771370788
1966-07-09,322.9,3025,1.0823337835234952
1966-08-06,321.31,3053,-0.5830412224107135
1966-08-13,320.85,3060,-1.0619088317642422
1966-08-20,319.16,3067,-2.7707859842657854
1966-08-27,319.64,3074,-2.309672679915309
1966-09-03,319.94,3081,-2.0285689187128355
1966-09-10,318.22,3088,-3.7674747006582834
1966-09-17,318.46,3095,-3.546390025751805
1966-09-24,318.31,3102,-3.715314893993252
1966-10-01,317.9,3109,-4.144249305382743
1966-10-08,317.9,3116,-4.163193259920206
1966-10-15,318.21,3123,-3.8721467576056625
1966-10-22,318.61,3130,-3.4911097984390835
1966-10-29,318.39,3137,-3.7300823824205622
1966-11-12,319.59,3151,-2.5680561798274084
1966-11-19,320.03,3158,-2.147057393252794
1966-11-26,320.24,3165,-1.9560681498261374
1966-12-03,320.8,3172,-1.4150884495475111
1966-12-10,320.87,3179,-1.3641182924168902
1966-12-17,321.16,3186,-1.0931576784342383
1966-12-24,321.31,3193,-0.9622066075996258
1966-12-31,321.37,3200,-0.9212650799129847
1967-01-07,321.92,3207,-0.3903330953743307
1967-01-14,322.93,3214,0.6005893460163065
1967-02-04,322.19,3235,-0.1967005886996276
1967-02-11,322.23,3242,-0.17581631990088908
1967-02-18,322.86,3249,0.4350584057498281
1967-02-25,322.6,3256,0.1559235882525627
1967-03-04,322.94,3263,0.4767792276072669
1967-03-11,322.6,3270,0.11762532381408164
1967-03-18,323.33,3277,0.8284618768727796
1967-03-25,323.24,3284,0.7192888867836018
1967-04-01,323.15,3291,0.610106353546314
1967-04-08,324.21,3298,1.650914277161121
1967-04-15,324.41,3305,1.8317126576279747
1967-04-22,324.6,3312,2.0025014949467845
1967-04-29,325.16,3319,2.5432807891176026
1967-05-06,325.26,3326,2.624050540140388
1967-05-13,324.78,3333,2.124810748015193
1967-05-20,325.09,3340,2.415561412742022
1967-05-27,324.94,3347,2.2463025343209324
1967-06-03,324.95,3354,2.2370341127517577
1967-06-10,324.65,3361,1.9177561480346412
1967-06-17,323.31,3368,0.5584686401695649
1967-06-24,323.5,3375,0.7291715891564081
1967-07-01,322.89,3382,0.09986499499530055
1967-07-08,322.85,3389,0.04054885768624672
1967-07-15,322.45,3396,-0.37877682277081703
1967-07-22,322.4,3403,-0.4481120463759112
1967-07-29,322.04,3410,-0.827456813128947
1967-08-05,321.65,3417,-1.2368111230300087
1967-08-12,321.4,3424,-1.5061749760790804
1967-08-19,320.48,3431,-2.4455483722760505
1967-08-26,320.01,3438,-2.934931311621142
1967-09-02,320.07,3445,-2.8943237941141433
1967-09-09,319.43,3452,-3.5537258197551296
1967-09-16,319.35,3459,-3.65313738854411
1967-09-23,319.03,3466,-3.9925585004811524
1967-09-30,318.81,3473,-4.231989155566055
1967-10-07,318.88,3480,-4.181429353799047
1967-10-14,319.86,3487,-3.2208790951800097
1967-10-21,319.47,3494,-3.6303383797089737
1967-10-28,319.86,3501,-3.2598072073859043
1967-11-04,320.01,3508,-3.1292855782108404
1967-11-11,320.34,3515,-2.818773492183823
1967-11-18,320.91,3522,-2.2682709493046787
1967-11-25,321.54,3529,-1.6577779495735285
1967-12-02,321.4,3536,-1.8172944929904702
1967-12-09,321.89,3543,-1.3468205795553558
1967-12-16,322.29,3550,-0.9663562092682128
1967-12-23,321.98,3557,-1.2959013821290455
1967-12-30,322.3,3564,-0.9954560981379359
1968-01-06,322.46,3571,-0.8550203572947908
1968-01-13,322.5,3578,-0.8345941595995896
1968-01-20,322.59,3585,-0.7641775050524302
1968-01-27,322.83,3592,-0.543770393653233
1968-02-03,322.66,3599,-0.7333728254020002
1968-02-10,323.17,3606,-0.24298480029881375
1968-02-17,323.46,3613,0.027393681656349145
1968-02-24,323.18,3620,-0.27223737953636373
1968-03-02,323.15,3627,-0.3218779838771866
1968-03-09,323.85,3634,0.35847186863412617
1968-03-16,323.85,3641,0.33881217799739716
1968-03-23,324.21,3648,0.6791429442125718
1968-03-30,324.77,3655,1.2194641672798525
1968-04-06,324.79,3662,1.2197758471991733
1968-04-13,325.04,3669,1.450077983970516
1968-04-20,324.84,3676,1.2303705775937601
1968-04-27,325.45,3683,1.820653628069067
1968-05-04,325.63,3690,1.9809271353963709
1968-05-11,325.09,3697,1.421191099575708
1968-05-18,325.52,3704,1.831445520607076
1968-05-25,325.86,3711,2.151690398490416
1968-06-01,325.67,3718,1.941925733225787
1968-06-08,325.71,3725,1.9621515248131232
1968-06-15,325.56,3732,1.792367773252522
1968-06-22,324.99,3739,1.2025744785439088
1968-06-29,324.63,3746,0.8227716406873355
1968-07-06,324.7,3753,0.872959259682716
1968-07-13,324.13,3760,0.28313733553005704
1968-07-20,323.94,3767,0.0733058682295109
1968-07-27,323.4,3774,-0.48653514221905425
1968-08-03,322.49,3781,-1.4163856958156202
1968-08-10,322.27,3788,-1.6562457925601848
1968-08-17,322.02,3795,-1.9261154324527183
1968-08-24,321.74,3802,-2.225994615493221
1968-08-31,321.42,3809,-2.56588334168174
1968-09-07,320.44,3816,-3.565781611018224
1968-09-14,321.18,3823,-2.8456894235027335
1968-09-21,319.78,3830,-4.2656067791352825
1968-09-28,319.89,3837,-4.175533677915723
1968-10-05,320.57,3844,-3.515470119844167
1968-10-12,320.52,3851,-3.5854161049206823
1968-10-19,320.26,3858,-3.8653716331451164
1968-10-26,319.92,3865,-4.225336704517531
1968-11-02,320.7,3872,-3.465311319037994
1968-11-09,320.89,3879,-3.2952954767063716
1968-11-16,321.4,3886,-2.805289177522809
1968-11-23,321.78,3893,-2.4452924214872382
1968-11-30,322.06,3900,-2.185305208599573
1968-12-07,322.44,3907,-1.8253275388599945
1968-12-14,322.91,3914,-1.375359412268324
1968-12-21,323.33,3921,-0.9754008288247178
1968-12-28,323.19,3928,-1.1354517885290534
1969-01-04,323.39,3935,-0.9555122913814103
1969-01-11,324.06,3942,-0.3055823373817361
1969-01-18,324.36,3949,-0.02566192653006283
1969-01-25,324.14,3956,-0.26575105882642447
1969-02-01,324.16,3963,-0.2658497342706596
1969-02-08,323.92,3970,-0.5259579528629956
1969-02-15,324.37,3977,-0.09607571460327335
1969-02-22,324.86,3984,0.3737969805084731
1969-03-01,325.14,3991,0.63366013247213
1969-03-08,325.58,3998,1.0535137412878726
1969-03-15,325.72,4005,1.1733578069556643
1969-03-22,325.96,4012,1.3931923294753688
1969-03-29,325.89,4019,1.3030173088471884
1969-04-05,326.27,4026,1.6628327450709435
1969-04-12,327.13,4033,2.5026386381467205
1969-04-19,326.58,4040,1.932434988074533
1969-04-26,326.57,4047,1.902221794854313
1969-05-03,327.52,4054,2.831999058486076
1969-05-10,327.82,4061,3.1117667789699226
1969-05-17,326.86,4068,2.131524956305782
1969-05-24,326.92,4075,2.1712735904936267
1969-05-31,327.43,4082,2.661012681533464
1969-06-07,326.51,4089,1.7207422294253547
1969-06-14,326.78,4096,1.9704622341691902
1969-06-21,326.73,4103,1.900172695765093
1969-06-28,326.37,4110,1.5198736142129974
1969-07-05,326.16,4117,1.2895649895129395
1969-07-12,326.07,4124,1.1792468216647762
1969-07-19,325.72,4131,0.8089191106687394
1969-07-26,325.47,4138,0.5385818565246723
1969-08-02,324.5,4145,-0.45176494076741847
1969-08-09,324.56,4152,-0.41212128120747593
1969-08-16,323.14,4159,-1.852487164795491
1969-08-23,322.56,4166,-2.4528625915315274
1969-08-30,323.14,4173,-1.893247561415535
1969-09-06,322.21,4180,-2.8436420744475868
1969-09-13,322.79,4187,-2.28404613062753
1969-09-20,322.84,4194,-2.254459729955556
1969-09-27,321.96,4201,-3.1548828724315854
1969-10-04,321.5,4208,-3.635315558055538
1969-10-11,321.82,4215,-3.3357577868274575
1969-10-18,322.0,4222,-3.1762095587474164
1969-10-25,321.93,4229,-3.2666708738153716
1969-11-01,322.21,4236,-3.007141732031357
1969-11-08,322.64,4243,-2.597622133395248
1969-11-15,322.78,4250,-2.4781120779072126
1969-11-22,323.1,4257,-2.178611565567053
1969-11-29,323.52,4264,-1.7791205963749803
1969-12-06,323.91,4271,-1.40963917033082
1969-12-13,323.99,4278,-1.350167287434715
1969-12-20,324.22,4285,-1.1407049476865723
1969-12-27,324.5,4292,-0.8812521510864713
1970-01-03,324.7,4299,-0.7018088976342938
1970-01-10,325.4,4306,-0.02237518733016941
1970-01-17,325.05,4313,-0.3929510201740527
1970-01-24,324.8,4320,-0.6635363961658527
1970-01-31,325.55,4327,0.06586868469435103
1970-02-07,325.7,4334,0.19526422240653574
1970-02-14,326.02,4341,0.4946502169707401
1970-02-21,326.32,4348,0.7740266683869663
1970-02-28,326.17,4355,0.6033935766552077
1970-03-07,326.85,4362,1.2627509417754368
1970-03-14,326.8,4369,1.1920987637476514
1970-03-21,327.51,4376,1.8814370425719176
1970-03-28,326.95,4383,1.3007657782481488
1970-04-04,328.2,4390,2.530084970776443
1970-04-11,327.84,4397,2.149394620156727
1970-04-18,327.81,4404,2.098694726388999
1970-04-25,328.55,4411,2.817985289473313
1970-05-02,327.99,4418,2.2372663094096197
1970-05-09,327.56,4425,1.7865377861979823
1970-05-16,328.03,4432,2.235799719838269
1970-05-23,328.33,4439,2.5150521103306005
1970-05-30,327.98,4446,2.144294957675015
1970-06-06,327.55,4453,1.6935282618713359
1970-06-13,327.86,4460,1.9827520229197262
1970-06-20,327.71,4467,1.8119662408200838
1970-06-27,327.23,4474,1.3111709155724611
1970-07-04,327.29,4481,1.3503660471768626
1970-07-11,326.24,4488,0.279551635633311
1970-07-18,326.28,4495,0.29872768094168123
1970-07-25,325.63,4502,-0.3721058168978857
1970-08-01,325.24,4509,-0.782948857885458
1970-08-08,325.21,4516,-0.8338014420210129
1970-08-15,324.86,4523,-1.2046635693045573
1970-08-22,324.84,4530,-1.245535239736114
1970-08-29,323.33,4537,-2.776416453315619
1970-09-05,322.97,4544,-3.1573072100430863
1970-09-12,323.58,4551,-2.5682075099186363
1970-09-19,323.18,4558,-2.9891173529421167
1970-09-26,323.15,4565,-3.0400367391136456
1970-10-03,323.21,4572,-3.000965668433139
1970-10-10,323.56,4579,-2.6719041409005513
1970-10-17,322.92,4586,-3.332852156516026
1970-10-24,323.02,4593,-3.2538097152795444
1970-10-31,323.18,4600,-3.1147768171909433
1970-11-07,323.69,4607,-2.6257534622504295
1970-11-14,323.76,4614,-2.576739650457853
